name,iso_code,latitude,longitude
"Caprivi Oos",NA-02,NULL,NULL
"Damaraland",NA-22,NULL,NULL
"Erongo",NA-29,NULL,NULL
"Gobabis",NA-04,-22.505,18.97028
"Grootfontein",NA-05,-25.016667,16.75
"Hardap",NA-30,NULL,NULL
"Hereroland Oos",NA-23,NULL,NULL
"Hereroland Wes",NA-24,NULL,NULL
"Kaokoland",NA-06,NULL,NULL
"Karas",NA-31,NULL,NULL
"Karasburg",NA-20,-28,18.716667
"Karibib",NA-07,-21.938294,15.85231
"Kavango",NA-25,NULL,NULL
"Keetmanshoop",NA-08,-26.5762,18.1466
"Kunene",NA-32,NULL,NULL
"Luderitz",NA-09,-26.6762,15.2468
"Maltahohe",NA-10,-24.84044,16.979435
"Mariental",NA-26,-24.6247,17.961
"Namaland",NA-27,NULL,NULL
"Ohangwena",NA-33,-17.467409,15.897137
"Okahandja",NA-11,-21.977849,16.907895
"Okavango",NA-34,NULL,NULL
"Omaheke",NA-35,NULL,NULL
"Omaruru",NA-12,-21.42582,15.95642
"Omusati",NA-36,NULL,NULL
"Oshana",NA-37,NULL,NULL
"Oshikoto",NA-38,NULL,NULL
"Otjiwarongo",NA-13,-18.083333,13.083333
"Otjozondjupa",NA-39,NULL,NULL
"Outjo",NA-14,-20.105135,16.143895
"Owambo",NA-15,NULL,NULL
"Rehoboth",NA-16,-23.321605,17.079619
"Swakopmund",NA-17,-22.6709,14.5686
"Tsumeb",NA-18,-19.2666,17.7333
"Windhoek",NA-21,NULL,NULL
"Agadez",NE-01,16.9918,7.985669
"Diffa",NE-02,13.31166,12.60946
"Dosso",NE-03,13.04794,3.201155
"Maradi",NE-04,NULL,NULL
"Niamey",NE-05,13.51405,2.1073
"Tahoua",NE-06,14.89715,5.264483
"Zinder",NE-07,13.7986,8.9891
"Abia",NG-45,NULL,NULL
"Abuja Capital Territory",NG-11,NULL,NULL
"Adamawa",NG-35,NULL,NULL
"Akwa Ibom",NG-21,NULL,NULL
"Anambra",NG-25,NULL,NULL
"Bauchi",NG-46,NULL,NULL
"Bayelsa",NG-52,NULL,NULL
"Benue",NG-26,NULL,NULL
"Borno",NG-27,NULL,NULL
"Cross River",NG-22,NULL,NULL
"Delta",NG-36,NULL,NULL
"Ebonyi",NG-53,NULL,NULL
"Edo",NG-37,NULL,NULL
"Ekiti",NG-54,7.6,5.1
"Enugu",NG-47,NULL,NULL
"Gombe",NG-55,NULL,NULL
"Imo",NG-28,NULL,NULL
"Jigawa",NG-39,NULL,NULL
"Kaduna",NG-23,NULL,NULL
"Kano",NG-29,NULL,NULL
"Katsina",NG-24,NULL,NULL
"Kebbi",NG-40,12.033333,4.633333
"Kogi",NG-41,NULL,NULL
"Kwara",NG-30,NULL,NULL
"Lagos",NG-05,NULL,NULL
"Nassarawa",NG-56,NULL,NULL
"Niger",NG-31,NULL,NULL
"Ogun",NG-16,NULL,NULL
"Ondo",NG-48,NULL,NULL
"Osun",NG-42,NULL,NULL
"Oyo",NG-32,NULL,NULL
"Plateau",NG-49,NULL,NULL
"Rivers",NG-50,NULL,NULL
"Sokoto",NG-51,NULL,NULL
"Taraba",NG-43,8.716667,13.15
"Yobe",NG-44,NULL,NULL
"Zamfara",NG-57,NULL,NULL
"Boaco",NI-01,NULL,NULL
"Carazo",NI-02,NULL,NULL
"Chinandega",NI-03,NULL,NULL
"Chontales",NI-04,12.130165,-85.10038
"Esteli",NI-05,13.147049,-86.423076
"Granada",NI-06,NULL,NULL
"Jinotega",NI-07,13.804153,-85.54496
"Leon",NI-08,NULL,NULL
"Madriz",NI-09,13.427183,-86.418978
"Managua",NI-10,NULL,NULL
"Masaya",NI-11,NULL,NULL
"Matagalpa",NI-12,NULL,NULL
"Nueva Segovia",NI-13,13.771502,-86.269413
"Rio San Juan",NI-14,11.294,-84.423649
"Rivas",NI-15,NULL,NULL
"Zelaya",NI-16,NULL,NULL
"Drenthe",NL-01,NULL,NULL
"Dronten",NL-12,52.523516,5.717889
"Flevoland",NL-16,NULL,NULL
"Friesland",NL-02,NULL,NULL
"Gelderland",NL-03,NULL,NULL
"Groningen",NL-04,NULL,NULL
"Lelystad",NL-14,52.510007,5.477723
"Limburg",NL-05,NULL,NULL
"Noord-Brabant",NL-06,NULL,NULL
"Noord-Holland",NL-07,NULL,NULL
"Overijssel",NL-08,52.486132,6.42529
"Utrecht",NL-09,NULL,NULL
"Zeeland",NL-10,NULL,NULL
"Zuid-Holland",NL-11,NULL,NULL
"Zuidelijke IJsselmeerpolders",NL-13,NULL,NULL
"Akershus",NO-01,NULL,NULL
"Aust-Agder",NO-02,NULL,NULL
"Buskerud",NO-04,NULL,NULL
"Finnmark",NO-05,NULL,NULL
"Hedmark",NO-06,NULL,NULL
"Hordaland",NO-07,NULL,NULL
"More og Romsdal",NO-08,NULL,NULL
"Nord-Trondelag",NO-10,NULL,NULL
"Nordland",NO-09,NULL,NULL
"Oppland",NO-11,NULL,NULL
"Oslo",NO-12,NULL,NULL
"Ostfold",NO-13,NULL,NULL
"Rogaland",NO-14,NULL,NULL
"Sogn og Fjordane",NO-15,NULL,NULL
"Sor-Trondelag",NO-16,NULL,NULL
"Telemark",NO-17,NULL,NULL
"Troms",NO-18,NULL,NULL
"Vest-Agder",NO-19,NULL,NULL
"Vestfold",NO-20,NULL,NULL
"Bagmati",NP-01,27.830105,85.345552
"Bheri",NP-02,28.497206,81.721542
"Dhawalagiri",NP-03,28.65681,83.533581
"Gandaki",NP-04,28.328066,84.316917
"Janakpur",NP-05,27.369043,85.949856
"Karnali",NP-06,29.571586,82.472812
"Kosi",NP-07,27.15545,87.333866
"Lumbini",NP-08,27.802501,83.561152
"Mahakali",NP-09,29.386108,80.587177
"Mechi",NP-10,27.139403,87.83413
"Narayani",NP-11,27.314321,84.715374
"Rapti",NP-12,28.337317,82.451027
"Sagarmatha",NP-13,27.267533,86.653414
"Seti",NP-14,29.232908,81.159915
"Aiwo",NR-01,NULL,NULL
"Anabar",NR-02,NULL,NULL
"Anetan",NR-03,NULL,NULL
"Anibare",NR-04,NULL,NULL
"Baiti",NR-05,NULL,NULL
"Boe",NR-06,NULL,NULL
"Buada",NR-07,NULL,NULL
"Denigomodu",NR-08,NULL,NULL
"Ewa",NR-09,NULL,NULL
"Ijuw",NR-10,NULL,NULL
"Meneng",NR-11,NULL,NULL
"Nibok",NR-12,NULL,NULL
"Uaboe",NR-13,NULL,NULL
"Yaren",NR-14,-0.547189,166.911617
"Akaroa",NZ-01,-43.806031,172.966568
"Amuri",NZ-03,-43.537445,172.518814
"Ashburton",NZ-04,-43.902496,171.749326
"Bay of Islands",NZ-07,-35.181293,174.199209
"Bruce",NZ-08,-40.75173,175.604404
"Buller",NZ-09,-41.78452,172.12283
"Chatham Islands",NZ-10,-44.004282,-176.38372
"Cheviot",NZ-11,-42.813045,173.273989
"Clifton",NZ-12,-46.45028,168.367828
"Clutha",NZ-13,-41.248878,174.788564
"Cook",NZ-14,-41.301431,174.77384
"Dannevirke",NZ-16,-40.207508,176.104084
"Egmont",NZ-17,-39.266982,174.059744
"Eketahuna",NZ-18,-40.645019,175.703102
"Ellesmere",NZ-19,-43.663895,172.356444
"Eltham",NZ-20,-39.429715,174.299222
"Eyre",NZ-21,-43.379619,172.369483
"Featherston",NZ-22,-41.117026,175.322651
"Franklin",NZ-24,-36.851153,174.749257
"Golden Bay",NZ-26,-40.686377,172.687033
"Great Barrier Island",NZ-27,-36.199793,175.428669
"Grey",NZ-28,-36.860581,174.734626
"Hauraki Plains",NZ-29,-37.337252,175.454916
"Hawera",NZ-30,-39.593354,174.278291
"Hawke's Bay",NZ-31,-39.505076,177.030104
"Heathcote",NZ-32,-43.577533,172.707428
"Hikurangi",NZ-D9,-35.598386,174.286615
"Hobson",NZ-33,-36.849814,174.760834
"Hokianga",NZ-34,-35.935355,173.861988
"Horowhenua",NZ-35,-40.607551,175.253554
"Hurunui",NZ-D4,-42.880287,172.7509
"Hutt",NZ-36,-43.524026,171.62063
"Inangahua",NZ-37,-41.859783,171.949586
"Inglewood",NZ-38,-39.155985,174.20723
"Kaikoura",NZ-39,-42.402306,173.680563
"Kairanga",NZ-40,-40.348207,175.531938
"Kiwitea",NZ-41,-40.108114,175.721985
"Lake",NZ-43,-46.013211,170.080408
"Mackenzie",NZ-45,-44.257969,170.094554
"Malvern",NZ-46,-45.846128,170.506364
"Manaia",NZ-E1,-39.550919,174.124862
"Manawatu",NZ-47,-39.504299,175.645004
"Mangonui",NZ-48,-34.992104,173.531193
"Maniototo",NZ-49,-45.1975,170.028363
"Marlborough",NZ-50,-41.688202,173.516998
"Masterton",NZ-51,-40.948949,175.660764
"Matamata",NZ-52,-37.809565,175.773252
"Mount Herbert",NZ-53,-43.689447,172.741565
"Ohinemuri",NZ-54,-37.371702,175.675373
"Opotiki",NZ-55,-38.004206,177.287115
"Oroua",NZ-56,-40.332362,175.411409
"Otamatea",NZ-57,-39.906905,175.021554
"Otorohanga",NZ-58,-38.184058,175.212606
"Oxford",NZ-59,-43.299089,172.184525
"Pahiatua",NZ-60,-40.453381,175.840662
"Paparua",NZ-61,-43.518313,172.448371
"Patea",NZ-63,-39.757187,174.47666
"Piako",NZ-65,-37.678821,175.394655
"Pohangina",NZ-66,-40.172709,175.793708
"Raglan",NZ-67,-37.802571,174.872606
"Rangiora",NZ-68,-43.304038,172.59056
"Rangitikei",NZ-69,-40.345488,175.602947
"Rodney",NZ-70,-42.527041,172.703428
"Rotorua",NZ-71,-38.139826,176.247073
"Runanga",NZ-E2,-42.400668,171.251443
"Saint Kilda",NZ-E3,-45.904729,170.503053
"Silverpeaks",NZ-D5,-45.728374,170.463893
"Southland",NZ-72,-45.465301,167.925995
"Stewart Island",NZ-73,-47,167.866667
"Stratford",NZ-74,-39.337746,174.284045
"Strathallan",NZ-D6,-45.888365,170.50409
"Taranaki",NZ-76,-39.300201,174.371994
"Taumarunui",NZ-77,-38.883033,175.262876
"Taupo",NZ-78,-38.686594,176.069694
"Tauranga",NZ-79,NULL,NULL
"Thames-Coromandel",NZ-E4,-36.959957,175.613249
"Tuapeka",NZ-81,-45.936123,169.551691
"Vincent",NZ-82,-36.900084,174.922168
"Waiapu",NZ-83,-38.00997,178.272191
"Waiheke",NZ-D8,-36.79504,175.097165
"Waihemo",NZ-84,-45.324555,170.569918
"Waikato",NZ-85,-40.621122,172.678871
"Waikohu",NZ-86,-38.391125,177.719561
"Waimairi",NZ-88,-43.480428,172.719679
"Waimarino",NZ-89,-37.044409,174.870204
"Waimate",NZ-90,-44.734039,171.046498
"Waimate West",NZ-91,-35.273059,173.901139
"Waimea",NZ-92,-45.872306,168.683312
"Waipa",NZ-93,-38.450698,175.394441
"Waipawa",NZ-95,-39.942547,176.588587
"Waipukurau",NZ-96,-39.995673,176.556677
"Wairarapa South",NZ-97,NULL,NULL
"Wairewa",NZ-98,-43.769883,172.795367
"Wairoa",NZ-99,-39.039527,177.42539
"Waitaki",NZ-A4,-44.937925,171.09713
"Waitomo",NZ-A6,-38.260916,175.112533
"Waitotara",NZ-A8,-39.80589,174.734355
"Wallace",NZ-E6,-36.95069,174.776967
"Wanganui",NZ-B2,-39.930326,175.047663
"Waverley",NZ-E5,-39.761033,174.629861
"Westland",NZ-B3,-45.902388,170.424167
"Whakatane",NZ-B4,-37.958434,176.985889
"Whangarei",NZ-A1,-35.72287,174.322685
"Whangaroa",NZ-A2,-35.052229,173.741948
"Woodville",NZ-A3,-40.337094,175.866697
"Ad Dakhiliyah",OM-01,NULL,NULL
"Al Batinah",OM-02,NULL,NULL
"Al Wusta",OM-03,NULL,NULL
"Ash Sharqiyah",OM-04,NULL,NULL
"Az Zahirah",OM-05,NULL,NULL
"Masqat",OM-06,NULL,NULL
"Musandam",OM-07,NULL,NULL
"Zufar",OM-08,NULL,NULL
"Bocas del Toro",PA-01,NULL,NULL
"Chiriqui",PA-02,NULL,NULL
"Cocle",PA-03,NULL,NULL
"Colon",PA-04,NULL,NULL
"Darien",PA-05,NULL,NULL
"Herrera",PA-06,7.855381,-80.677398
"Los Santos",PA-07,NULL,NULL
"Panama",PA-08,NULL,NULL
"San Blas",PA-09,NULL,NULL
"Veraguas",PA-10,NULL,NULL
"Amazonas",PE-01,NULL,NULL
"Ancash",PE-02,NULL,NULL
"Apurimac",PE-03,NULL,NULL
"Arequipa",PE-04,NULL,NULL
"Ayacucho",PE-05,NULL,NULL
"Cajamarca",PE-06,NULL,NULL
"Callao",PE-07,NULL,NULL
"Cusco",PE-08,NULL,NULL
"Huancavelica",PE-09,NULL,NULL
"Huanuco",PE-10,NULL,NULL
"Ica",PE-11,NULL,NULL
"Junin",PE-12,NULL,NULL
"La Libertad",PE-13,NULL,NULL
"Lambayeque",PE-14,NULL,NULL
"Lima",PE-15,NULL,NULL
"Loreto",PE-16,NULL,NULL
"Madre de Dios",PE-17,NULL,NULL
"Moquegua",PE-18,NULL,NULL
"Pasco",PE-19,NULL,NULL
"Piura",PE-20,NULL,NULL
"Puno",PE-21,NULL,NULL
"San Martin",PE-22,NULL,NULL
"Tacna",PE-23,NULL,NULL
"Tumbes",PE-24,NULL,NULL
"Ucayali",PE-25,NULL,NULL
"Central",PG-01,-9.078217,148.097753
"Chimbu",PG-08,-6.30067,144.67245
"East New Britain",PG-10,-5.069804,151.587379
"East Sepik",PG-11,-4.156437,143.123997
"Eastern Highlands",PG-09,-6.512004,145.650747
"Enga",PG-19,-5.467761,143.567908
"Gulf",PG-02,-7.65354,144.92883
"Madang",PG-12,-4.991999,145.673834
"Manus",PG-13,-1.728484,145.514313
"Milne Bay",PG-03,NULL,NULL
"Morobe",PG-14,NULL,NULL
"National Capital",PG-20,NULL,NULL
"New Ireland",PG-15,-3.086389,151.620537
"North Solomons",PG-07,NULL,NULL
"Northern",PG-04,-8.951506,148.271852
"Sandaun",PG-18,-3.997003,142.091103
"Southern Highlands",PG-05,-5.842113,143.491669
"West New Britain",PG-17,-5.430028,150.076101
"Western",PG-06,-7.091743,142.383453
"Western Highlands",PG-16,-5.645085,144.616932
"Abra",PH-01,NULL,NULL
"Agusan del Norte",PH-02,NULL,NULL
"Agusan del Sur",PH-03,NULL,NULL
"Aklan",PH-04,NULL,NULL
"Albay",PH-05,NULL,NULL
"Angeles",PH-A1,NULL,NULL
"Antique",PH-06,NULL,NULL
"Aurora",PH-G8,NULL,NULL
"Bacolod",PH-A2,NULL,NULL
"Bago",PH-A3,NULL,NULL
"Baguio",PH-A4,NULL,NULL
"Bais",PH-A5,9.595244,123.122299
"Basilan",PH-22,NULL,NULL
"Basilan City",PH-A6,NULL,NULL
"Bataan",PH-07,NULL,NULL
"Batanes",PH-08,NULL,NULL
"Batangas",PH-09,NULL,NULL
"Batangas City",PH-A7,NULL,NULL
"Benguet",PH-10,NULL,NULL
"Bohol",PH-11,NULL,NULL
"Bukidnon",PH-12,NULL,NULL
"Bulacan",PH-13,NULL,NULL
"Butuan",PH-A8,NULL,NULL
"Cabanatuan",PH-A9,NULL,NULL
"Cadiz",PH-B1,NULL,NULL
"Cagayan",PH-14,NULL,NULL
"Cagayan de Oro",PH-B2,NULL,NULL
"Calbayog",PH-B3,NULL,NULL
"Caloocan",PH-B4,NULL,NULL
"Camarines Norte",PH-15,NULL,NULL
"Camarines Sur",PH-16,NULL,NULL
"Camiguin",PH-17,NULL,NULL
"Canlaon",PH-B5,NULL,NULL
"Capiz",PH-18,NULL,NULL
"Catanduanes",PH-19,NULL,NULL
"Cavite",PH-20,NULL,NULL
"Cavite City",PH-B6,NULL,NULL
"Cebu",PH-21,NULL,NULL
"Cebu City",PH-B7,NULL,NULL
"Cotabato",PH-B8,NULL,NULL
"Dagupan",PH-B9,16.0382,120.337196
"Danao",PH-C1,NULL,NULL
"Dapitan",PH-C2,8.657005,123.432198
"Davao",PH-24,NULL,NULL
"Davao City",PH-C3,NULL,NULL
"Davao del Sur",PH-25,NULL,NULL
"Davao Oriental",PH-26,NULL,NULL
"Dipolog",PH-C4,NULL,NULL
"Dumaguete",PH-C5,NULL,NULL
"Eastern Samar",PH-23,NULL,NULL
"General Santos",PH-C6,NULL,NULL
"Gingoog",PH-C7,NULL,NULL
"Ifugao",PH-27,NULL,NULL
"Iligan",PH-C8,NULL,NULL
"Ilocos Norte",PH-28,NULL,NULL
"Ilocos Sur",PH-29,NULL,NULL
"Iloilo",PH-30,NULL,NULL
"Iloilo City",PH-C9,NULL,NULL
"Iriga",PH-D1,NULL,NULL
"Isabela",PH-31,NULL,NULL
"Kalinga-Apayao",PH-32,NULL,NULL
"La Carlota",PH-D2,NULL,NULL
"La Union",PH-36,NULL,NULL
"Laguna",PH-33,NULL,NULL
"Lanao del Norte",PH-34,NULL,NULL
"Lanao del Sur",PH-35,NULL,NULL
"Laoag",PH-D3,NULL,NULL
"Lapu-Lapu",PH-D4,NULL,NULL
"Legaspi",PH-D5,NULL,NULL
"Leyte",PH-37,NULL,NULL
"Lipa",PH-D6,NULL,NULL
"Lucena",PH-D7,NULL,NULL
"Maguindanao",PH-56,NULL,NULL
"Mandaue",PH-D8,NULL,NULL
"Manila",PH-D9,NULL,NULL
"Marawi",PH-E1,NULL,NULL
"Marinduque",PH-38,NULL,NULL
"Masbate",PH-39,NULL,NULL
"Mindoro Occidental",PH-40,NULL,NULL
"Mindoro Oriental",PH-41,NULL,NULL
"Misamis Occidental",PH-42,NULL,NULL
"Misamis Oriental",PH-43,NULL,NULL
"Mountain",PH-44,NULL,NULL
"Naga",PH-E2,NULL,NULL
"Negros Occidental",PH-H3,NULL,NULL
"Negros Oriental",PH-46,NULL,NULL
"North Cotabato",PH-57,NULL,NULL
"Northern Samar",PH-67,NULL,NULL
"Nueva Ecija",PH-47,NULL,NULL
"Nueva Vizcaya",PH-48,NULL,NULL
"Olongapo",PH-E3,NULL,NULL
"Ormoc",PH-E4,NULL,NULL
"Oroquieta",PH-E5,NULL,NULL
"Ozamis",PH-E6,NULL,NULL
"Pagadian",PH-E7,7.829801,123.437103
"Palawan",PH-49,NULL,NULL
"Palayan",PH-E8,NULL,NULL
"Pampanga",PH-50,NULL,NULL
"Pangasinan",PH-51,NULL,NULL
"Pasay",PH-E9,NULL,NULL
"Puerto Princesa",PH-F1,NULL,NULL
"Quezon",PH-H2,NULL,NULL
"Quezon City",PH-F2,NULL,NULL
"Quirino",PH-68,NULL,NULL
"Rizal",PH-53,NULL,NULL
"Romblon",PH-54,NULL,NULL
"Roxas",PH-F3,NULL,NULL
"Samar",PH-55,NULL,NULL
"San Carlos",PH-F4,NULL,NULL
"San Jose",PH-F6,10.75484,121.944298
"San Pablo",PH-F7,NULL,NULL
"Silay",PH-F8,NULL,NULL
"Siquijor",PH-69,NULL,NULL
"Sorsogon",PH-58,NULL,NULL
"South Cotabato",PH-70,NULL,NULL
"Southern Leyte",PH-59,NULL,NULL
"Sultan Kudarat",PH-71,NULL,NULL
"Sulu",PH-60,NULL,NULL
"Surigao",PH-F9,NULL,NULL
"Surigao del Norte",PH-61,NULL,NULL
"Surigao del Sur",PH-62,NULL,NULL
"Tacloban",PH-G1,NULL,NULL
"Tagaytay",PH-G2,NULL,NULL
"Tagbilaran",PH-G3,NULL,NULL
"Tangub",PH-G4,8.064722,123.750198
"Tarlac",PH-63,NULL,NULL
"Tawitawi",PH-72,NULL,NULL
"Toledo",PH-G5,NULL,NULL
"Trece Martires",PH-G6,NULL,NULL
"Zambales",PH-64,NULL,NULL
"Zamboanga",PH-G7,NULL,NULL
"Zamboanga del Norte",PH-65,NULL,NULL
"Zamboanga del Sur",PH-66,NULL,NULL
"Azad Kashmir",PK-06,NULL,NULL
"Balochistan",PK-02,NULL,NULL
"Federally Administered Tribal Areas",PK-01,33.025469,70.551628
"Islamabad",PK-08,NULL,NULL
"North-West Frontier",PK-03,NULL,NULL
"Northern Areas",PK-07,35.806421,75.190543
"Punjab",PK-04,NULL,NULL
"Sindh",PK-05,NULL,NULL
"Biala Podlaska",PL-23,NULL,NULL
"Bialystok",PL-24,NULL,NULL
"Bielsko",PL-25,NULL,NULL
"Bydgoszcz",PL-26,NULL,NULL
"Chelm",PL-27,NULL,NULL
"Ciechanow",PL-28,NULL,NULL
"Czestochowa",PL-29,NULL,NULL
"Dolnoslaskie",PL-72,NULL,NULL
"Elblag",PL-30,NULL,NULL
"Gdansk",PL-31,NULL,NULL
"Gorzow",PL-32,NULL,NULL
"Jelenia Gora",PL-33,NULL,NULL
"Kalisz",PL-34,NULL,NULL
"Katowice",PL-35,NULL,NULL
"Kielce",PL-36,NULL,NULL
"Konin",PL-37,NULL,NULL
"Koszalin",PL-38,54.189998,16.18
"Krakow",PL-39,NULL,NULL
"Krosno",PL-40,NULL,NULL
"Kujawsko-Pomorskie",PL-73,NULL,NULL
"Legnica",PL-41,NULL,NULL
"Leszno",PL-42,NULL,NULL
"Lodz",PL-43,NULL,NULL
"Lodzkie",PL-74,NULL,NULL
"Lomza",PL-44,NULL,NULL
"Lubelskie",PL-75,NULL,NULL
"Lublin",PL-45,NULL,NULL
"Lubuskie",PL-76,52.242405,15.482204
"Malopolskie",PL-77,NULL,NULL
"Mazowieckie",PL-78,52.247862,21.195099
"Nowy Sacz",PL-46,NULL,NULL
"Olsztyn",PL-47,NULL,NULL
"Opole",PL-48,NULL,NULL
"Opolskie",PL-79,NULL,NULL
"Ostroleka",PL-49,NULL,NULL
"Pila",PL-50,NULL,NULL
"Piotrkow",PL-51,NULL,NULL
"Plock",PL-52,NULL,NULL
"Podkarpackie",PL-80,49.907897,22.348303
"Podlaskie",PL-81,NULL,NULL
"Pomorskie",PL-82,NULL,NULL
"Poznan",PL-53,NULL,NULL
"Przemysl",PL-54,NULL,NULL
"Radom",PL-55,NULL,NULL
"Rzeszow",PL-56,NULL,NULL
"Siedlce",PL-57,NULL,NULL
"Sieradz",PL-58,NULL,NULL
"Skierniewice",PL-59,NULL,NULL
"Slaskie",PL-83,NULL,NULL
"Slupsk",PL-60,NULL,NULL
"Suwalki",PL-61,NULL,NULL
"Swietokrzyskie",PL-84,NULL,NULL
"Szczecin",PL-62,53.43,14.529999
"Tarnobrzeg",PL-63,NULL,NULL
"Tarnow",PL-64,NULL,NULL
"Torun",PL-65,NULL,NULL
"Walbrzych",PL-66,NULL,NULL
"Warminsko-Mazurskie",PL-85,NULL,NULL
"Warszawa",PL-67,NULL,NULL
"Wielkopolskie",PL-86,NULL,NULL
"Wloclawek",PL-68,NULL,NULL
"Wroclaw",PL-69,NULL,NULL
"Zachodniopomorskie",PL-87,NULL,NULL
"Zamosc",PL-70,NULL,NULL
"Zielona Gora",PL-71,NULL,NULL
"Aveiro",PT-02,NULL,NULL
"Azores",PT-23,NULL,NULL
"Beja",PT-03,NULL,NULL
"Braga",PT-04,NULL,NULL
"Braganca",PT-05,NULL,NULL
"Castelo Branco",PT-06,NULL,NULL
"Coimbra",PT-07,NULL,NULL
"Evora",PT-08,NULL,NULL
"Faro",PT-09,NULL,NULL
"Guarda",PT-11,NULL,NULL
"Leiria",PT-13,NULL,NULL
"Lisboa",PT-14,NULL,NULL
"Madeira",PT-10,NULL,NULL
"Portalegre",PT-16,NULL,NULL
"Porto",PT-17,NULL,NULL
"Santarem",PT-18,NULL,NULL
"Setubal",PT-19,NULL,NULL
"Viana do Castelo",PT-20,NULL,NULL
"Vila Real",PT-21,NULL,NULL
"Viseu",PT-22,NULL,NULL
"Alto Paraguay",PY-23,-20.83925,-59.863866
"Alto Parana",PY-01,NULL,NULL
"Amambay",PY-02,-22.95641,-56.159425
"Boqueron",PY-03,-21.968387,-60.965015
"Caaguazu",PY-04,-25.46982,-56.01535
"Caazapa",PY-05,-26.158247,-56.047562
"Canindeyu",PY-19,-24.160003,-55.21221
"Central",PY-06,NULL,NULL
"Chaco",PY-20,-26.046581,-60.895736
"Concepcion",PY-07,-22.793709,-57.057619
"Cordillera",PY-08,-25.25101,-56.990919
"Guaira",PY-10,-24.079426,-54.257415
"Itapua",PY-11,NULL,NULL
"Misiones",PY-12,-26.985538,-57.190626
"Neembucu",PY-13,NULL,NULL
"Nueva Asuncion",PY-21,-20.70307,-61.92321
"Paraguari",PY-15,-26.000989,-57.144513
"Presidente Hayes",PY-16,-23.662047,-58.967518
"San Pedro",PY-17,-24.158676,-56.636503
"Ad Dawhah",QA-01,NULL,NULL
"Al Ghuwariyah",QA-02,NULL,NULL
"Al Jumaliyah",QA-03,NULL,NULL
"Al Khawr",QA-04,NULL,NULL
"Al Wakrah",QA-10,25.1665,51.5961
"Ar Rayyan",QA-06,25.302711,51.334335
"Jariyan al Batnah",QA-11,NULL,NULL
"Madinat ach Shamal",QA-08,NULL,NULL
"Umm Sa'id",QA-12,NULL,NULL
"Umm Salal",QA-09,25.52039,51.369194
"Alba",RO-01,NULL,NULL
"Arad",RO-02,NULL,NULL
"Arges",RO-03,NULL,NULL
"Bacau",RO-04,NULL,NULL
"Bihor",RO-05,NULL,NULL
"Bistrita-Nasaud",RO-06,NULL,NULL
"Botosani",RO-07,NULL,NULL
"Braila",RO-08,NULL,NULL
"Brasov",RO-09,NULL,NULL
"Bucuresti",RO-10,NULL,NULL
"Buzau",RO-11,NULL,NULL
"Calarasi",RO-41,NULL,NULL
"Caras-Severin",RO-12,NULL,NULL
"Cluj",RO-13,NULL,NULL
"Constanta",RO-14,NULL,NULL
"Covasna",RO-15,NULL,NULL
"Dambovita",RO-16,NULL,NULL
"Dolj",RO-17,NULL,NULL
"Galati",RO-18,NULL,NULL
"Giurgiu",RO-42,NULL,NULL
"Gorj",RO-19,NULL,NULL
"Harghita",RO-20,NULL,NULL
"Hunedoara",RO-21,NULL,NULL
"Ialomita",RO-22,NULL,NULL
"Iasi",RO-23,NULL,NULL
"Ilfov",RO-43,NULL,NULL
"Maramures",RO-25,NULL,NULL
"Mehedinti",RO-26,NULL,NULL
"Mures",RO-27,NULL,NULL
"Neamt",RO-28,NULL,NULL
"Olt",RO-29,NULL,NULL
"Prahova",RO-30,NULL,NULL
"Salaj",RO-31,NULL,NULL
"Satu Mare",RO-32,NULL,NULL
"Sibiu",RO-33,NULL,NULL
"Suceava",RO-34,NULL,NULL
"Teleorman",RO-35,NULL,NULL
"Timis",RO-36,NULL,NULL
"Tulcea",RO-37,NULL,NULL
"Valcea",RO-39,NULL,NULL
"Vaslui",RO-38,NULL,NULL
"Vrancea",RO-40,NULL,NULL
"Adygeya, Republic of",RU-01,NULL,NULL
"Aginsky Buryatsky AO",RU-02,NULL,NULL
"Altaisky krai",RU-04,NULL,NULL
"Amur",RU-05,NULL,NULL
"Arkhangel'sk",RU-06,NULL,NULL
"Astrakhan'",RU-07,NULL,NULL
"Bashkortostan",RU-08,NULL,NULL
"Belgorod",RU-09,NULL,NULL
"Bryansk",RU-10,NULL,NULL
"Buryat",RU-11,NULL,NULL
"Chechnya",RU-12,NULL,NULL
"Chelyabinsk",RU-13,NULL,NULL
"Chita",RU-14,NULL,NULL
"Chukot",RU-15,NULL,NULL
"Chuvashia",RU-16,NULL,NULL
"Dagestan",RU-17,NULL,NULL
"Evenk",RU-18,NULL,NULL
"Gorno-Altay",RU-03,NULL,NULL
"Ingush",RU-19,NULL,NULL
"Irkutsk",RU-20,NULL,NULL
"Ivanovo",RU-21,NULL,NULL
"Kabardin-Balkar",RU-22,NULL,NULL
"Kaliningrad",RU-23,NULL,NULL
"Kalmyk",RU-24,NULL,NULL
"Kaluga",RU-25,NULL,NULL
"Kamchatka",RU-26,NULL,NULL
"Karachay-Cherkess",RU-27,NULL,NULL
"Karelia",RU-28,NULL,NULL
"Kemerovo",RU-29,NULL,NULL
"Khabarovsk",RU-30,NULL,NULL
"Khakass",RU-31,NULL,NULL
"Khanty-Mansiy",RU-32,NULL,NULL
"Kirov",RU-33,NULL,NULL
"Komi",RU-34,NULL,NULL
